,id,file,name,journal,authors,affiliations,len-original,len-anond,gemma-0-score-1,gemma-0-score-2,gemma-0-score-3,gemma-0-originality-1,gemma-0-rigor-1,gemma-0-scope-1,gemma-0-impact-1,gemma-0-written_by_ai-1,gemma-0-originality-2,gemma-0-rigor-2,gemma-0-scope-2,gemma-0-impact-2,gemma-0-written_by_ai-2,gemma-0-originality-3,gemma-0-rigor-3,gemma-0-scope-3,gemma-0-impact-3,gemma-0-written_by_ai-3,gemma-1-score-1,gemma-1-score-2,gemma-1-score-3,gemma-1-originality-1,gemma-1-rigor-1,gemma-1-scope-1,gemma-1-impact-1,gemma-1-written_by_ai-1,gemma-1-originality-2,gemma-1-rigor-2,gemma-1-scope-2,gemma-1-impact-2,gemma-1-written_by_ai-2,gemma-1-originality-3,gemma-1-rigor-3,gemma-1-scope-3,gemma-1-impact-3,gemma-1-written_by_ai-3,gemma-10-score-1,gemma-10-score-2,gemma-10-score-3,gemma-10-originality-1,gemma-10-rigor-1,gemma-10-scope-1,gemma-10-impact-1,gemma-10-written_by_ai-1,gemma-10-originality-2,gemma-10-rigor-2,gemma-10-scope-2,gemma-10-impact-2,gemma-10-written_by_ai-2,gemma-10-originality-3,gemma-10-rigor-3,gemma-10-scope-3,gemma-10-impact-3,gemma-10-written_by_ai-3,gemma-50-score-1,gemma-50-score-2,gemma-50-score-3,gemma-50-originality-1,gemma-50-rigor-1,gemma-50-scope-1,gemma-50-impact-1,gemma-50-written_by_ai-1,gemma-50-originality-2,gemma-50-rigor-2,gemma-50-scope-2,gemma-50-impact-2,gemma-50-written_by_ai-2,gemma-50-originality-3,gemma-50-rigor-3,gemma-50-scope-3,gemma-50-impact-3,gemma-50-written_by_ai-3,gemma-100-score-1,gemma-100-score-2,gemma-100-score-3,gemma-100-originality-1,gemma-100-rigor-1,gemma-100-scope-1,gemma-100-impact-1,gemma-100-written_by_ai-1,gemma-100-originality-2,gemma-100-rigor-2,gemma-100-scope-2,gemma-100-impact-2,gemma-100-written_by_ai-2,gemma-100-originality-3,gemma-100-rigor-3,gemma-100-scope-3,gemma-100-impact-3,gemma-100-written_by_ai-3
189,19_9,19. RAND Journal of Economics/The RAND J of Economics - 2025 - Ershov - The Effects of Advertising Disclosure Regulations on Social Media  Evidence From.pdf,The Effects of Advertising Disclosure Regulations on Social Media: Evidence From Instagram,RAND Journal of Economics,Daniel Ershov; Matthew Mitchell,"Daniel Ershov: UCL School of Management; Matthew Mitchell: Graduate Department of Management, University of Toronto, Toronto, Canada",14951.0,13440.0,3,3,3,6,7,7,6,3,6,7,7,6,2,6,5,7,6,2,3,3,3,7,8,6,6,3,7,8,6,6,2,7,8,6,6,2,3,3,3,7,8,7,6,2,7,8,6,6,2,7,8,6,6,2,3,3,3,7,8,7,6,2,7,8,7,6,3,7,8,7,6,2,5,5,4,8,9,7,6,2,7,8,6,5,2,7,8,6,5,2
190,20_0,20. Journal of International Economics/1-s2.0-S0022199625000182-main.pdf,Capital flows: The role of investment fund portfolio managers,Journal of International Economics,Georgia Bush; Carlos Cañón,"Banco de México, Mexico; Bank of England, King’s College London, United Kingdom",15242.0,14527.0,3,3,3,4,6,5,4,2,4,6,6,5,2,4,6,6,5,2,3,3,3,6,7,7,5,2,6,7,6,5,2,6,7,6,5,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,8,7,6,2,3,3,3,6,8,7,5,2,6,7,6,5,3,6,8,7,5,3,4,4,3,6,7,7,6,3,7,8,6,5,3,6,7,7,6,3
191,20_1,20. Journal of International Economics/1-s2.0-S0022199625000133-main.pdf,A many-location home market effect and a home biased geography,Journal of International Economics,Jordan J. Norris,"Jordan J. Norris; New York University Abu Dhabi, United Arab Emirates",12685.0,12247.0,3,3,3,7,8,7,6,2,7,8,6,7,2,7,8,7,6,2,3,3,3,7,6,7,6,2,6,4,6,5,2,6,4,6,5,2,3,3,3,7,8,6,5,1,7,8,6,5,2,7,8,6,5,1,4,4,3,7,8,7,6,2,7,8,7,6,2,7,8,6,6,2,3,3,3,7,8,7,6,2,7,8,7,6,2,7,8,7,6,2
192,20_2,20. Journal of International Economics/1-s2.0-S0022199625000145-main.pdf,Two illustrations of the quantity theory of money reloaded,Journal of International Economics,Han Gao; Mariano Kulish; Juan Pablo Nicolini,"University of New South Wales, Kensington NSW 2033, Australia; University of Sydney, NSW 2006, Australia; Federal Reserve Bank of Minneapolis, Minneapolis, MN 55401, United States; Universidad Di Tella, Argentina",18748.0,18183.0,3,3,3,6,7,7,5,3,6,7,7,6,3,6,7,7,6,3,3,3,3,5,7,6,5,2,6,7,7,6,2,6,7,5,4,2,3,3,3,6,7,6,5,3,6,7,6,5,2,6,7,6,5,2,3,3,3,7,8,6,5,2,7,8,6,6,2,7,8,6,5,2,6,6,6,7,8,6,5,2,7,8,8,6,2,7,8,7,6,3
193,20_3,20. Journal of International Economics/1-s2.0-S0022199624001673-main.pdf,Avoiding sovereign default contagion: A normative analysis,Journal of International Economics,Sergio de Ferra; Enrico Mallucci,"Sergio de Ferra, Department of Economics, Oxford University, United Kingdom; Enrico Mallucci, Central Bank of Ireland, Ireland",15683.0,15145.0,3,3,3,6,7,7,6,2,6,7,8,7,2,6,7,7,6,2,3,3,3,6,7,7,6,3,6,7,6,5,2,6,7,7,6,2,3,3,3,6,7,6,5,2,6,7,6,5,2,6,7,6,5,2,3,3,3,6,7,7,6,3,6,7,7,6,3,6,7,7,6,2,4,4,4,7,8,7,6,3,7,8,7,6,3,7,8,6,5,3
194,20_4,20. Journal of International Economics/1-s2.0-S0022199624001715-main.pdf,"Trade flows and exchange rates: Importers, exporters and products",Journal of International Economics,Michael B. Devereux; Wei Dong; Ben Tomlin,"University of British Columbia, Canada; Bank of Canada, Canada",15910.0,15476.0,3,3,3,6,5,7,6,2,4,3,6,3,7,4,3,5,3,7,3,4,3,7,6,7,6,2,7,7,8,6,2,7,7,6,5,2,3,3,3,7,8,7,6,2,7,8,7,6,2,7,8,7,6,2,3,3,4,7,8,7,6,4,7,8,7,6,3,7,8,6,5,2,3,3,3,7,8,7,6,2,7,8,6,5,2,7,8,7,6,2
195,20_5,20. Journal of International Economics/1-s2.0-S002219962500011X-main.pdf,Banking complexity in the global economy✩,Journal of International Economics,Raoul Minetti; Giacomo Romanini; Oren Ziv,"Michigan State University, United States of America; Banca d’Italia, Italy",16372.0,15877.0,2,2,2,3,2,6,4,7,3,2,6,4,7,3,2,6,4,7,3,3,3,7,8,7,6,2,7,8,7,6,2,7,8,7,6,2,3,3,3,8,9,7,6,2,8,9,7,6,2,8,9,7,6,2,3,3,3,7,8,7,6,2,7,8,6,5,2,8,7,7,6,2,3,3,3,7,8,7,6,2,7,8,7,6,2,8,7,7,6,3
196,20_6,20. Journal of International Economics/1-s2.0-S0022199625000169-main.pdf,Import processing and trade costs,Journal of International Economics,Jeronimo Carballo; Alejandro G. Graziano; Georg Schaur; Christian Volpe Martincus,"University of Colorado, United States of America; University of Nottingham, United Kingdom; CESifo, Germany; University of Tennessee, United States of America; Inter-American Development Bank, United States of America; CITP, United Kingdom",12002.0,11355.0,1,1,1,3,2,4,2,7,3,2,4,2,7,2,1,3,1,7,3,3,3,6,7,6,5,2,6,7,6,5,2,6,7,5,4,2,3,3,3,7,8,6,7,2,7,8,6,6,2,7,8,6,7,2,3,3,3,6,7,7,5,2,6,7,7,5,3,6,7,7,5,2,4,3,4,7,8,6,7,2,7,8,6,7,2,7,8,6,6,2
197,20_7,20. Journal of International Economics/1-s2.0-S0022199625000029-main.pdf,The cleanup of US manufacturing through pollution offshoring,Journal of International Economics,Jaerim Choi; Jay Hyun; Gueyon Kim; Ziho Park,"Jaerim Choi: School of Economics, Yonsei University, 03722 Yonsei University, 50 Yonsei-Ro, Seodaemun-Gu, Seoul, South Korea; Jay Hyun: Alberta School of Business, University of Alberta, 11211 Saskatchewan Dr NW, Edmonton, AB T6G 2R6, Canada; Gueyon Kim: Department of Economics, University of California-Santa Cruz, 1156 High Street, Santa Cruz, CA 95064, USA; Ziho Park: Department of Economics, National Taiwan University, No. 1, Sec 4, Roosevelt Road, Taipei, 10617 Taiwan",13623.0,12792.0,3,3,3,6,3,7,5,2,6,3,7,5,8,6,3,7,6,2,3,3,3,7,8,6,6,2,6,7,7,6,3,7,8,6,5,2,3,3,3,7,8,6,6,2,7,8,7,6,2,7,8,7,6,2,3,3,3,7,8,7,6,3,7,8,7,6,3,7,8,6,6,2,5,5,5,7,8,7,6,2,7,8,7,6,2,7,8,7,6,2
198,20_8,20. Journal of International Economics/1-s2.0-S0022199625000157-main.pdf,Spillovers of US interest rates: Monetary policy & information effects,Journal of International Economics,Santiago Camara,"McGill University & Red-NIE, Canada",11168.0,10620.0,3,3,3,6,7,8,7,2,7,8,8,7,2,7,8,7,6,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,2,3,3,3,7,8,7,6,2,7,8,7,6,2,7,8,7,6,2,5,5,6,8,9,7,6,2,8,9,7,6,2,8,9,7,6,2,4,3,4,7,8,7,6,2,7,8,6,7,2,7,8,7,6,2
199,20_9,20. Journal of International Economics/1-s2.0-S0022199625000017-main.pdf,Term premia and credit risk in emerging markets: The role of U.S. monetary policy,Journal of International Economics,Pavel Solís,"Pavel Solís; Banco de México, Financial Stability Directorate, Av. 5 de Mayo No. 1, Centro, Cuauhtémoc, Mexico City 06000, Mexico",10826.0,10304.0,3,3,3,6,7,7,6,3,6,7,7,6,3,6,7,7,6,3,3,3,3,7,8,6,5,2,7,8,6,5,2,7,8,6,5,2,3,3,3,7,8,6,6,2,7,8,6,6,2,7,8,7,6,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,3,4,4,4,7,8,7,6,2,7,8,7,6,2,7,8,7,6,2
200,21_0,21. Journal of Public Economics/1-s2.0-S0047272725000118-main.pdf,Testing above the limit: Drinking water contamination and test scores,Journal of Public Economics,Michelle Marcus,"Department of Economics, Vanderbilt University, United States of America; National Bureau of Economic Research, United States of America",12828.0,12359.0,3,3,3,6,3,6,5,7,6,4,7,6,2,5,3,6,4,7,3,3,3,6,7,7,6,2,6,7,6,5,2,6,7,6,5,2,3,3,3,7,8,6,5,1,7,8,6,5,1,7,8,6,6,1,3,3,3,7,8,6,6,3,7,8,6,5,2,7,8,6,6,2,4,4,3,7,8,6,6,2,7,8,6,6,2,7,8,6,6,2
201,21_1,21. Journal of Public Economics/1-s2.0-S0047272725000052-main.pdf,Effects of speed-schools in Niger,Journal of Public Economics,Anne Kielland; Andreas Kotsadam; Jing Liu,"FAFO, Norway; Ragnar Frisch Centre for Economic Research, Norway",9267.0,8167.0,3,3,3,6,7,7,8,2,6,7,7,7,2,6,7,7,6,2,3,3,3,6,8,7,6,2,6,8,7,7,2,6,8,7,7,2,3,3,3,6,8,7,6,2,6,8,7,6,1,7,8,7,6,2,3,3,3,6,8,7,6,2,6,8,7,6,2,6,8,7,6,2,3,4,4,7,8,6,5,2,6,8,7,5,2,7,8,7,6,2
202,21_2,21. Journal of Public Economics/1-s2.0-S0047272725000180-main.pdf,(Not) Everyone can be a winner — The role of payoff interdependence for redistribution,Journal of Public Economics,Louis Strang; Sebastian Schaube,"University of Cologne, Germany; Federal Ministry for Economic Affairs and Climate Action, Germany",11344.0,10902.0,3,3,3,6,7,7,6,3,6,7,7,6,2,6,7,7,6,3,3,4,3,6,7,6,5,2,6,7,6,5,2,6,7,6,5,2,3,3,3,7,8,6,6,1,7,8,6,6,1,7,8,6,6,2,3,3,3,7,8,7,6,3,7,8,7,6,3,7,8,7,6,2,3,4,3,7,8,6,6,2,7,8,7,6,2,7,8,6,6,2
203,21_3,21. Journal of Public Economics/1-s2.0-S0047272725000179-main.pdf,Campaign contributions and legislative behavior: Evidence from U.S. Congress,Journal of Public Economics,Alberto Parmigiani,"Alberto Parmigiani; London School of Economics and Political Science, United Kingdom",7391.0,7071.0,3,3,3,6,3,7,6,2,6,4,7,6,2,4,2,6,5,7,3,3,3,4,3,6,5,7,4,3,6,5,7,5,3,6,4,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,1,3,3,3,6,7,7,5,3,6,7,7,6,3,6,7,7,6,3,3,3,3,7,8,6,6,2,7,8,6,6,2,7,8,6,6,2
204,21_4,21. Journal of Public Economics/1-s2.0-S0047272725000258-main.pdf,Recession experiences during early adulthood shape prosocial attitudes later in life,Journal of Public Economics,Jan Bietenbeck; Uwe Sunde; Petra Thiemann,"Jan Bietenbeck, Lund University, Sweden; Jan Bietenbeck, CESifo, Germany; Jan Bietenbeck, DIW, Germany; Jan Bietenbeck, IZA, Germany; Uwe Sunde, University of Munich (LMU), Germany; Uwe Sunde, CESifo, Germany; Uwe Sunde, DIW, Germany; Uwe Sunde, IZA, Germany; Uwe Sunde, CEPR, United Kingdom; Petra Thiemann, Lund University, Sweden; Petra Thiemann, CESifo, Germany; Petra Thiemann, DIW, Germany; Petra Thiemann, IZA, Germany",8047.0,7635.0,3,3,3,4,2,5,3,7,4,2,6,3,7,4,2,5,3,7,3,3,3,6,5,7,5,2,6,5,7,6,2,6,5,7,5,2,3,3,3,7,8,7,6,2,7,7,8,6,2,6,7,7,6,2,3,3,3,6,7,7,5,3,6,7,7,6,3,6,7,7,6,2,3,3,3,7,8,7,6,2,8,7,7,6,2,7,8,7,6,2
205,21_5,21. Journal of Public Economics/1-s2.0-S0047272725000271-main.pdf,Effects of restrictive abortion legislation on cohort mortality: evidence from 19th century law variation,Journal of Public Economics,Joanna N. Lahey; Marianne H. Wanamaker,"Joanna N. Lahey, Texas A&M University, NBER, and J-PAL, USA; Marianne H. Wanamaker, University of Tennessee, University of Stellenbosch, NBER, and IZA, USA",16725.0,15975.0,3,3,3,7,3,6,5,8,7,3,6,5,8,7,3,6,5,8,3,3,3,7,6,7,6,2,7,6,7,6,2,7,6,7,6,2,3,3,3,7,8,6,6,2,7,8,6,7,2,7,8,6,7,2,3,3,3,7,8,7,6,2,7,8,7,6,2,7,8,7,6,2,3,3,4,7,8,6,5,2,7,8,6,5,2,7,8,6,5,3
206,21_6,21. Journal of Public Economics/1-s2.0-S0047272724002305-main.pdf,Property taxation as compensation for local externalities: Evidence from large plants,Journal of Public Economics,Rebecca Fraenkel; Sam Krumholz,"Rebecca Fraenkel; Halıcıoğlu Data Science Institute, University of California, San Diego, 9500 Gilman Drive, La Jolla, CA 92093-0508, United States of America; Sam Krumholz; Department of Justice, Antitrust Division, Economic Analysis Group, United States of America",22633.0,21970.0,3,3,3,7,6,8,7,2,6,7,7,6,2,6,7,7,6,3,3,3,3,6,5,7,6,2,6,5,6,5,2,6,5,7,6,2,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,2,5,5,5,7,8,7,6,2,7,8,7,6,2,7,8,7,6,2,5,5,5,7,8,7,6,2,7,8,7,6,2,7,8,7,6,2
207,21_7,21. Journal of Public Economics/1-s2.0-S0047272725000167-main.pdf,OK Boomer: Generational differences in teacher quality,Journal of Public Economics,Nhu Nguyen; Ben Ost; Javaeria A. Qureshi,"Nhu Nguyen: University of Chicago Inclusive Economy Lab, United States; Ben Ost: Department of Economics, University of Illinois at Chicago, United States; Javaeria A. Qureshi: Department of Economics, University of Illinois at Chicago, United States",17550.0,16793.0,3,3,3,6,7,7,6,3,6,7,7,6,3,6,7,7,6,3,3,3,3,6,7,7,6,2,6,7,6,7,2,6,7,7,6,2,3,3,3,7,8,7,6,2,8,7,7,6,2,8,7,7,6,2,5,4,5,8,7,6,5,2,8,7,6,5,2,8,7,6,5,3,5,5,6,7,8,7,6,2,7,8,7,6,2,7,8,7,6,2
208,21_8,21. Journal of Public Economics/1-s2.0-S004727272400224X-main.pdf,"Neighborhoods, Perceived Inequality, and Preferences for Redistribution: Evidence from Barcelona☆",Journal of Public Economics,Gerard Dom`enech-Arumí,"Gerard Dom`enech-Arumí; Department of Economics, Vanderbilt University, 2301 Vanderbilt Place, Nashville, TN 37235, USA",11349.0,10878.0,3,3,3,4,3,6,5,7,6,4,7,5,2,6,4,7,5,2,3,3,3,6,7,6,5,2,6,7,6,5,3,7,8,6,5,3,3,3,3,7,8,6,5,2,7,8,6,5,2,7,8,6,5,2,3,3,3,7,8,6,5,3,7,8,6,5,2,7,8,6,5,2,4,4,4,7,8,6,5,2,7,8,7,6,2,7,8,6,5,1
209,21_9,21. Journal of Public Economics/1-s2.0-S0047272725000155-main.pdf,Vote early and vote often? Detecting electoral fraud from the timing of 19th century elections,Journal of Public Economics,Francesco Ferlenga; Brian Knight,"University of Warwick, United Kingdom; IEB, Spain; Brown University, United States of America; NBER, United States of America",12936.0,12615.0,3,3,3,7,6,6,5,3,7,6,7,5,2,7,6,7,6,3,3,3,3,7,8,6,5,2,7,8,6,5,3,7,8,6,5,2,3,3,3,7,8,6,5,2,7,8,6,5,2,7,8,6,5,2,3,3,3,7,8,6,5,2,7,8,6,5,3,7,8,6,5,3,4,4,4,7,8,6,5,3,7,8,6,5,3,7,8,6,5,3
210,22_0,22. JBES/Leveraging Unlabeled Data for Superior ROC Curve Estimation via a Semiparametric Approach.pdf,Leveraging Unlabeled Data for Superior ROC Curve Estimation via a Semiparametric Approach,JBES,Menghua Zhang; Mengjiao Peng; Yong Zhou,"Menghua Zhang, Key Laboratory of Advanced Theory and Application in Statistics and Data Science-MOE, School of Statistics, Academy of Statistics and Interdisciplinary Sciences, East China Normal University, Shanghai, China; Mengjiao Peng, Key Laboratory of Advanced Theory and Application in Statistics and Data Science-MOE, School of Statistics, Academy of Statistics and Interdisciplinary Sciences, East China Normal University, Shanghai, China; Yong Zhou, Key Laboratory of Advanced Theory and Application in Statistics and Data Science-MOE, School of Statistics, Academy of Statistics and Interdisciplinary Sciences, East China Normal University, Shanghai, China",12070.0,11457.0,3,3,3,7,6,7,6,3,7,6,7,6,3,7,6,6,5,2,3,3,3,7,6,7,6,3,7,6,7,6,3,7,6,7,6,3,3,3,3,7,8,7,6,2,7,8,6,5,3,7,8,6,5,2,3,3,3,7,8,7,6,3,7,8,6,5,3,7,8,7,6,3,3,3,3,7,8,6,5,3,7,8,6,5,3,7,8,6,5,3
211,22_1,22. JBES/A Nonparametric Bayesian Estimator of Copula Density with Applications to Financial Market.pdf,A Nonparametric Bayesian Estimator of Copula Density with Applications to Financial Market,JBES,Qiaoyu Wang; Ximing Wu,"Qiaoyu Wang, International School of Economics and Management, Capital University of Economics and Business, Beijing, China; Ximing Wu, Department of Agricultural Economics, Texas A&M University",12545.0,12311.0,3,3,3,6,4,7,5,8,6,4,7,5,7,6,4,7,5,7,3,3,3,7,8,6,5,2,7,8,6,5,2,7,8,6,5,2,3,3,3,7,8,6,6,2,7,8,7,6,2,7,8,7,6,2,3,3,3,7,8,7,6,2,7,8,7,6,3,7,8,7,6,3,4,4,5,7,8,6,5,3,6,8,7,6,3,6,8,7,6,3
212,22_2,22. JBES/Instability of Factor Strength in Asset Returns.pdf,Instability of Factor Strength in Asset Returns,JBES,Daniele Massacci,"Daniele Massacci; Banking and Finance Department, King’s Business School, King’s College London, London, UK",14433.0,13938.0,3,3,3,6,7,7,5,2,6,7,7,6,2,6,7,7,6,2,3,3,3,6,8,7,6,2,6,8,7,5,2,6,8,7,6,2,3,3,3,6,8,6,5,2,6,8,7,6,2,6,8,7,6,2,3,3,3,7,8,6,5,2,7,8,6,5,2,7,8,6,5,2,5,4,4,6,8,7,5,7,6,8,7,5,7,6,8,7,5,8
213,22_3,22. JBES/Precision Least Squares  Estimation and Inference in High-Dimensions.pdf,Precision Least Squares: Estimation and Inference in High-Dimensions,JBES,Luca Margaritella; Rosnel Sessinou,"Luca Margaritella, Department of Economics, Lund University, Lund, Sweden; Rosnel Sessinou, Econometric Institute, Erasmus School of Economics, Erasmus University Rotterdam, Rotterdam, The Netherlands; Rosnel Sessinou, Tinbergen Institute, Amsterdam, The Netherlands",13665.0,13126.0,3,3,3,6,7,7,6,3,7,6,7,6,3,7,6,7,6,3,3,3,3,7,8,7,6,2,7,8,7,6,2,7,8,6,6,2,3,3,3,7,8,7,6,2,7,8,6,6,1,8,7,7,6,2,3,4,4,8,9,7,6,2,8,7,8,7,2,8,9,7,6,2,6,6,6,8,9,7,6,3,8,9,7,6,2,8,9,7,6,2
214,22_4,22. JBES/Conditional Score Residuals and Diagnostic Analysis of Serial Dependence in Time Series Models.pdf,Conditional Score Residuals and Diagnostic Analysis of Serial Dependence in Time Series Models,JBES,F. Blasques; P. Gorgi; S. J. Koopman,"F. Blasques; Vrije Universiteit Amsterdam, Amsterdam, The Netherlands; Tinbergen Institute, Amsterdam, The Netherlands; P. Gorgi; Vrije Universiteit Amsterdam, Amsterdam, The Netherlands; Tinbergen Institute, Amsterdam, The Netherlands; S. J. Koopman; Vrije Universiteit Amsterdam, Amsterdam, The Netherlands; Tinbergen Institute, Amsterdam, The Netherlands",11657.0,11011.0,3,3,3,6,7,7,5,2,7,8,6,5,2,7,8,6,5,2,3,3,3,7,6,7,5,2,7,6,6,5,2,6,7,7,5,2,3,3,3,7,8,7,6,1,7,8,7,6,1,7,8,6,5,1,4,4,5,8,9,7,6,2,8,9,7,6,2,8,9,7,6,2,5,6,5,7,8,7,6,2,8,9,7,6,2,7,8,6,6,2
215,22_5,22. JBES/Bayesian Inference of Vector Autoregressions with Tensor Decompositions.pdf,Bayesian Inference of Vector Autoregressions with Tensor Decompositions,JBES,Yiyong Luo; Jim E. Griffin,"Yiyong Luo; Department of Statistical Science, University College London, London, UK; Jim E. Griffin; Department of Statistical Science, University College London, London, UK",12689.0,12197.0,3,3,3,7,6,7,6,2,7,6,7,6,2,7,6,7,6,2,3,3,3,7,6,6,5,2,7,6,6,5,2,7,6,6,5,3,3,3,3,7,8,6,5,2,7,8,6,6,2,7,8,6,6,2,3,3,3,6,7,6,5,3,6,7,7,6,3,6,7,7,6,3,4,4,4,7,8,6,5,2,7,8,6,6,2,7,8,6,5,3
216,22_6,22. JBES/A Revealed Preference Approach to Identification and Inference in Producer-Consumer Models.pdf,A Revealed Preference Approach to Identification and Inference in Producer-Consumer Models,JBES,Charles Gauthier,"Charles Gauthier; Department of Economics, KU Leuven, Leuven, Belgium",9112.0,8760.0,3,3,3,7,8,6,5,2,7,8,6,5,2,7,8,6,5,2,4,4,4,7,8,6,5,2,8,7,6,5,2,8,7,6,5,1,3,3,3,7,8,6,6,2,7,8,6,5,2,7,8,6,6,1,3,3,3,6,7,7,6,2,6,7,7,6,2,6,7,7,6,3,4,4,5,7,8,6,7,2,6,8,7,6,2,7,8,7,6,2
217,22_7,22. JBES/Estimation and Inference for a Semiparametric Time Varying Panel Data Model.pdf,Estimation and Inference for a Semiparametric Time–Varying Panel Data Model,JBES,Fei Liu,"Fei Liu; School of Finance, Nankai University, Tianjin, China",9705.0,9442.0,3,3,3,6,5,7,4,2,6,5,7,4,3,6,5,7,5,3,3,3,3,7,6,7,5,2,7,6,7,5,2,7,6,7,5,2,3,3,3,7,8,6,6,2,7,8,6,5,1,7,8,6,5,2,3,3,3,7,8,7,6,2,7,8,7,6,2,7,8,6,5,2,3,3,3,7,8,6,5,3,7,8,7,6,2,7,8,7,6,3
218,22_8,22. JBES/Model Selection for Multivalued-Treatment Policy Learning in Observational Studies.pdf,Model Selection for Multivalued-Treatment Policy Learning in Observational Studies,JBES,Yue Fang; Jin Xi; Haitian Xie,"Yue Fang, School of Management and Economics, The Chinese University of Hong Kong, Shenzhen, China; Jin Xi, Academy of Mathematics and Systems Science, Center for Forecasting Science, Chinese Academy of Sciences, Beijing, China; Haitian Xie, Guanghua School of Management, Peking University, Beijing, China",11762.0,11364.0,3,3,3,6,5,7,6,2,6,5,7,6,2,6,5,7,6,2,3,3,3,7,6,6,5,3,7,6,6,5,3,7,6,6,5,3,3,3,3,7,8,6,6,2,7,8,7,6,3,7,8,6,5,2,3,3,3,6,7,7,6,3,7,8,7,6,2,7,8,6,5,3,3,4,3,7,8,7,6,3,6,7,7,6,3,7,8,7,6,2
219,22_9,22. JBES/Dynamic Modeling via Autoregressive Conditional GB2 for Cross-Sectional Maxima of Financial Time Series Data.pdf,Dynamic Modeling via Autoregressive Conditional GB2 for Cross-Sectional Maxima of Financial Time Series Data,JBES,Ning Fan; Chunming Zhang; Zhengjun Zhang,"Ning Fan; Department of Statistics, University of Wisconsin-Madison, Madison, WI; Chunming Zhang; Department of Statistics, University of Wisconsin-Madison, Madison, WI; Zhengjun Zhang; School of Economics and Management, and MOE Social Science Laboratory of Digital Economic Forecasts and Policy Simulation, University of Chinese Academy of Sciences; AMSS Center for Forecasting Sciences, Chinese Academy of Sciences, Beijing, China",10778.0,10302.0,3,3,3,7,8,6,5,3,7,8,6,5,2,7,8,6,5,3,3,3,3,7,6,7,6,2,7,6,6,5,3,7,6,6,5,3,3,3,3,7,8,6,6,3,7,8,6,6,2,7,8,6,6,2,3,3,3,7,8,6,5,3,7,8,6,5,3,7,8,6,5,3,3,3,3,7,8,6,5,2,7,8,7,6,2,7,8,7,6,2
220,23_0,23. Journal of Applied Econometrics/J of Applied Econometrics - 2024 - Naghi - The benefits of forecasting inflation with machine learning  New evidence.pdf,The benefits of forecasting inflation with machine learning: New evidence,Journal of Applied Econometrics,Andrea A. Naghi; Eoghan O'Neill; Martina Danielova Zaharieva,"Andrea A. Naghi, Queen Mary University of London, London, UK; Eoghan O'Neill, Erasmus University Rotterdam, Rotterdam, The Netherlands; Eoghan O'Neill, Tinbergen Institute, Amsterdam, The Netherlands; Martina Danielova Zaharieva, CUNEF University, Madrid, Spain",6676.0,5962.0,2,2,2,3,1,4,2,8,3,2,4,2,8,3,2,4,2,7,3,3,3,6,5,7,6,2,6,5,7,6,3,6,5,7,6,8,3,3,3,6,7,6,5,1,6,7,7,6,1,6,7,7,6,1,3,3,3,6,7,7,6,2,6,7,7,5,2,6,7,7,6,2,4,3,3,6,7,7,6,2,6,8,7,6,3,6,7,7,6,3
221,23_1,23. Journal of Applied Econometrics/J of Applied Econometrics - 2024 - Castelnuovo - Uncertainty  Skewness  and the Business Cycle Through the MIDAS Lens.pdf,"Uncertainty, Skewness, and the Business Cycle Through the MIDAS Lens",Journal of Applied Econometrics,Efrem Castelnuovo; Lorenzo Mori,"Efrem Castelnuovo, CESifo and CAMA, University of Padova, Padua, Italy; Lorenzo Mori, Department of Economics and Management “M. Fanno”, University of Padova, Padua, Italy",12241.0,11329.0,3,3,3,6,7,7,6,3,6,7,7,5,3,7,8,6,5,3,3,3,3,6,7,7,5,2,6,7,7,6,2,6,7,7,6,3,3,3,3,7,8,6,5,3,7,8,6,6,3,7,8,6,6,2,3,3,4,7,8,6,5,2,7,8,7,6,2,8,7,7,6,3,5,5,5,7,8,7,6,2,8,9,7,6,2,7,8,7,6,2
222,23_2,23. Journal of Applied Econometrics/J of Applied Econometrics - 2024 - Mei - The boosted Hodrick%E2%80%90Prescott filter is more general than you might think.pdf,The boosted Hodrick-Prescott filter is more general than you might think,Journal of Applied Econometrics,Ziwei Mei; Peter C. B. Phillips; Zhentao Shi,"Ziwei Mei; The Chinese University of Hong Kong, Shatin, Hong Kong Special Administrative Region, China; Peter C. B. Phillips; University of Auckland, Auckland, New Zealand; Peter C. B. Phillips; Yale University, New Haven, Connecticut, USA; Peter C. B. Phillips; Singapore Management University, Singapore; Zhentao Shi; The Chinese University of Hong Kong, 928 Esther Lee Building, Shatin, New Territories, Hong Kong Special Administrative Region, China",13483.0,12298.0,3,3,3,6,4,5,3,7,6,5,7,4,8,4,3,5,2,7,3,3,3,6,7,5,4,2,6,7,5,4,2,6,7,6,5,2,3,3,3,6,7,7,5,3,6,7,7,6,3,6,7,6,5,3,3,3,3,8,9,7,6,2,8,9,7,6,2,8,9,7,6,2,5,3,3,7,8,6,5,2,7,8,7,6,3,7,8,6,5,3
